id,label_lb,description_lb,class_id,class_label_lb,ner_tag
Q55234,Michael Powell,brittesche Filmregisseur,Q5,Mënsch,PER
Q55238,Ken Loach,brittesche Filmregisseur,Q5,Mënsch,PER
Q55245,Laurence Olivier,brittesche Schauspiller (1907–1989),Q5,Mënsch,PER
Q55249,Ken Russell,"englesche Filmregisseur, Dréibuchauteur a Schauspiller",Q5,Mënsch,PER
Q55260,David Lean,"brittesche Filmregisseur, Filmproduzent an Dréibuchauteur",Q5,Mënsch,PER
Q55264,Charles Laughton,US-amerikanesche Schauspiller a Regisseur,Q5,Mënsch,PER
Q55277,John Boorman,brittesche Regisseur,Q5,Mënsch,PER
Q55367,Zbigniew Zamachowski,polnesche Schauspiller,Q5,Mënsch,PER
Q55375,Claude Chabrol,"franséische Filmregisseur, Filmproduzent, Dialogschreiwer, Dréibuchauteur a Schauspiller",Q5,Mënsch,PER
Q55381,Jacques Becker,franséische Filmregisseur,Q5,Mënsch,PER
Q55384,Henri-Georges Clouzot,"franséische Filmregisseur, Dréibuchauteur a Filmproduzent",Q5,Mënsch,PER
Q55388,René Clair,franséische Filmregisseur a Schrëftsteller,Q5,Mënsch,PER
Q55392,Louis Malle,"franséische Filmregisseur, -produzent an Dréibuchauteur",Q5,Mënsch,PER
Q55393,Jacques Tourneur,US-amerikanesche Filmregisseur,Q5,Mënsch,PER
Q55400,Hayao Miyazaki,Regisseur vu japaneschen Zeechentrickfilmer,Q5,Mënsch,PER
Q55403,Nagisa Ōshima,japanesche Regisseur a Dréibuchauteur,Q5,Mënsch,PER
Q55410,Max Ophüls,däitsch-franséische Schauspiller a Regiseur,Q5,Mënsch,PER
Q55411,Wim Wenders,däitsche Filmregisseur a Filmkritiker,Q5,Mënsch,PER
Q55412,Friedrich Wilhelm Murnau,däitsche Filmregisseur,Q5,Mënsch,PER
Q55413,William Dieterle,däitsch-amerikanesche Filmregisseur,Q5,Mënsch,PER
Q55415,Leni Riefenstahl,däitsch Filmrgisseurin,Q5,Mënsch,PER
Q55418,Margarethe von Trotta,däitsch Schauspillerin,Q5,Mënsch,PER
Q55419,Klaus Kinski,däitsche Schauspiller a Filmregisseur,Q5,Mënsch,PER
Q55420,Fred Zinnemann,éisträichesch-US-amerikanesche Filmregisseur,Q5,Mënsch,PER
Q55424,Peter Weir,"australeschen Dréibuchauteur, Filmregisseur a -produzent",Q5,Mënsch,PER
Q55433,Michelangelo Antonioni,"italieenesche Filmregisseur, Dréibuchauteur a Filmediteur",Q5,Mënsch,PER
Q55438,Mario Bava,italieenesche Filmregisseur,Q5,Mënsch,PER
Q55443,Sergio Corbucci,italieenesche Filmregisseur,Q5,Mënsch,PER
Q55444,Damiano Damiani,italieenesche Filmregisseur an Dréibuchauteur,Q5,Mënsch,PER
Q55450,Aldo Fabrizi,"italieenesche Schauspiller, Dréibuchauteur a Filmregisseur (1905-1990)",Q5,Mënsch,PER
Q55452,Vittorio Gassman,italieenesche Schauspiller,Q5,Mënsch,PER
Q55453,Augusto Genina,italieenesche Regisseur,Q5,Mënsch,PER
Q55454,Ugo Gregoretti,italieenesche Filmregisseur,Q5,Mënsch,PER
Q55456,Nino Manfredi,"italieenesche Schauspiller, Dréibuchauteur a Filmregisseur",Q5,Mënsch,PER
Q55458,Mario Mattoli,"italieeneschen Dréibuchauteur, Filmregisseur a -produzent",Q5,Mënsch,PER
Q55462,Antonio Pietrangeli,italieenesche Filmregisseur an Dréibuchauteur,Q5,Mënsch,PER
Q55468,Ugo Tognazzi,"italieenesche Schauspiller, Filmregisseur an Dréibuchauteur",Q5,Mënsch,PER
Q55469,Marcello Mastroianni,italieenesche Schauspiller,Q5,Mënsch,PER
Q55473,Luigi Zampa,italieeneschen Dréibuchauteur a Filmregisseur,Q5,Mënsch,PER
Q55756,Jolanta Kwaśniewska,polnesch Juristin,Q5,Mënsch,PER
Q55758,Aleksander Kwaśniewski,polnesche Politiker,Q5,Mënsch,PER
Q55767,Astrid Lindgren,schweedesch Schrëftstellerin,Q5,Mënsch,PER
Q55796,Peter Ustinov,"brittesche Kënschtler an de Beräicher Film, Tëlevisioun, Theater, Literatur a Musek",Q5,Mënsch,PER
Q55834,Wojciech Jaruzelski,polnesche Politiker a Generol,Q5,Mënsch,PER
Q55917,Jarosław Kaczyński,polnesche Politiker,Q5,Mënsch,PER
Q55922,Tadeusz Mazowiecki,"polnesche Schrëftsteller, Journalist a Politiker",Q5,Mënsch,PER
Q55924,Józef Oleksy,polnesche Politiker,Q5,Mënsch,PER
Q55999,Felix Moscheles,englesche Moler,Q5,Mënsch,PER
Q56005,Ridley Scott,brittesche Filmregisseur a Produzent,Q5,Mënsch,PER
Q56008,Tim Burton,amerikaneschen Cineast,Q5,Mënsch,PER
Q56009,Gina Lollobrigida,italieenesch Schauspillerin,Q5,Mënsch,PER
Q56011,Anna Magnani,italieenesch Filmschauspillerin,Q5,Mënsch,PER
Q56014,George Cukor,US-amerikanesche Filmregisseur,Q5,Mënsch,PER
Q56016,Katharine Hepburn,US-amerikanesch Schauspillerin,Q5,Mënsch,PER
Q56094,Francis Ford Coppola,"US-amerikanesche Regisseur, Produzent an Dréibuchauteur",Q5,Mënsch,PER
Q56158,Georges Bizet,franséische Komponist,Q5,Mënsch,PER
Q56185,Ida Rolf,amerikanesch Biologin,Q5,Mënsch,PER
Q56189,Lise Meitner,éisträichesch Kärphysikerin,Q5,Mënsch,PER
Q56226,Kim Jong-un,nordkoreanesche Politiker,Q5,Mënsch,PER
Q56228,Bruno,Äerzbëschof vu Köln,Q5,Mënsch,PER
Q57068,Wilhelm Wien,däitsche Physiker,Q5,Mënsch,PER
Q57073,Daniel Gabriel Fahrenheit,däitsche Physiker,Q5,Mënsch,PER
Q57074,Nelly Sachs,däitsch - jiddesch Schrëftstellerin a Lyrikerin,Q5,Mënsch,PER
Q57077,Karl Ferdinand Braun,däitsche Physiker,Q5,Mënsch,PER
Q57078,Adolf von Baeyer,däitsche Cheemiker,Q5,Mënsch,PER
Q57089,Paul Ehrlich,"däitsche Cheemiker, Medezinner a Serolog",Q5,Mënsch,PER
Q57106,Heinrich Schliemann,däitschen Archeolog a Geschäftsmann,Q5,Mënsch,PER
Q57118,Diane Kruger,däitsch Schauspillerin,Q5,Mënsch,PER
Q57124,Sigismund vu Lëtzebuerg,réimesch-däitsche Keeser an Herzog vu Lëtzebuerg,Q5,Mënsch,PER
Q57139,Max Reger,"däitsche Komponist, Pianist, Organist an Dirigent",Q5,Mënsch,PER
Q57145,Karl Schwarzschild,däitschen Astronom a Physiker,Q5,Mënsch,PER
Q57147,Michael Fassbender,iresch-däitsche Schauspiller,Q5,Mënsch,PER
Q57160,Friedrich Paulus,däitsche Generol,Q5,Mënsch,PER
Q57210,Arthur Nikisch,ungaresche Komponist,Q5,Mënsch,PER
Q57211,Hasso von Manteuffel,däitsche Politiker,Q5,Mënsch,PER
Q57212,Anna Magdalena Bach,zweet Fra vum Johann Sebastian Bach,Q5,Mënsch,PER
Q57213,James Last,"däitsche Bandleader, Komponist, Arrangeur a Museksproduzent",Q5,Mënsch,PER
Q57225,Johann Christoph Friedrich Bach,däitsche Komponist (1732–1795),Q5,Mënsch,PER
Q57226,Louis Spohr,däitsche Komponist,Q5,Mënsch,PER
Q57229,Sigmund Jähn,"däitsche Kosmonaut, éischten Däitschen am Weltraum",Q5,Mënsch,PER
Q57232,Sabine Bergmann-Pohl,däitsch Politikerin,Q5,Mënsch,PER
Q57241,Hans Modrow,däitsche Politiker,Q5,Mënsch,PER
Q57244,Paul Hindemith,däitsche Komponist a Museker,Q5,Mënsch,PER
Q57258,Ivo Josipović,"kroatesche Museker, Jurist a Politiker",Q5,Mënsch,PER
Q57274,Yoweri Museveni,ugandesche Politiker,Q5,Mënsch,PER
Q57276,Michael D. Higgins,"iresche Politiker, Dichter an Auteur",Q5,Mënsch,PER
Q57279,Traian Băsescu,rumänesche Politiker,Q5,Mënsch,PER
Q57281,August Wilhelm Schlegel,"däitsche Literaturhistoriker, Iwwersetzer, Schrëftsteller, Indolog a Philosoph",Q5,Mënsch,PER
Q57284,Ólafur Ragnar Grímsson,islännesche Politiker,Q5,Mënsch,PER
Q57287,Harald V. vun Norwegen,Kinnek vun Norwegen,Q5,Mënsch,PER
Q57292,Ulrich Mühe,däitsche Film- an Theaterschauspiller,Q5,Mënsch,PER
Q57295,Ivan Gašparovič,slowakesche Politiker,Q5,Mënsch,PER
Q57297,Ernst Wilhelm Leberecht Tempel,däitschen Astronom a Lithograph,Q5,Mënsch,PER
Q57299,Walter Baade,däitschen Astronom an Astrophysik,Q5,Mënsch,PER
Q57301,Hans-Gert Pöttering,däitsche Politiker,Q5,Mënsch,PER
Q57302,Adolphe vu Lëtzebuerg,Groussherzog vu Lëtzebuerg (1890-1905),Q5,Mënsch,PER
Q57303,Karolos Papoulias,griichesche Politiker,Q5,Mënsch,PER
Q57304,Bernhard zur Lippe-Biesterfeld,däitschen Adlegen; Prënz-Consort vun Holland,Q5,Mënsch,PER
Q57307,Annette von Droste-Hülshoff,däitsch Schrëftstellerin a Komponistin,Q5,Mënsch,PER
Q57308,Abdelaziz Bouteflika,algeeresche Politiker a Staatspresident,Q5,Mënsch,PER
Q57313,José Eduardo dos Santos,angolanesche Politiker,Q5,Mënsch,PER
Q57316,Volker Schlöndorff,"däitschen Dréibuchauteur, Filmregisseur a -produzent",Q5,Mënsch,PER
Q57321,Laura Chinchilla,"costaricanesch Politologin, Juristin a Politikerin",Q5,Mënsch,PER
Q57338,Mahinda Rajapaksa,sri-lankesesche Politiker a fréiere Staatspresident,Q5,Mënsch,PER
Q57340,Mswati III.,Kinnek vun Eswatini,Q5,Mënsch,PER
Q57343,Pierre Nkurunziza,Politiker vu Burundi,Q5,Mënsch,PER
Q57344,Joschka Fischer,däitsche Politiker,Q5,Mënsch,PER
Q57349,Arthur von Auwers,däitschen Astronom,Q5,Mënsch,PER
Q57350,Idriss Déby,President vum Tschad (1990-2021),Q5,Mënsch,PER
Q57371,İlham Əliyev,aserbaidschanesche Politiker,Q5,Mënsch,PER
Q57374,Lale Andersen,däitsch Sängerin a Schauspillerin,Q5,Mënsch,PER
Q57378,Albert Marth,däitschen Astronom,Q5,Mënsch,PER
Q57379,Dalia Grybauskaitė,litauesch Politikerin,Q5,Mënsch,PER
Q57380,Goodluck Jonathan,nigerianesche Politiker,Q5,Mënsch,PER
Q57382,Christa Wolf,däitsch Schrëftstellerin,Q5,Mënsch,PER
Q57386,Kurt Tucholsky,däitsche Journalist a Satiriker,Q5,Mënsch,PER
Q57387,Martin Walser,däitsche Schrëftsteller,Q5,Mënsch,PER
Q57389,Alfred Döblin,däitschen Dokter a Schrëftsteller,Q5,Mënsch,PER
Q57391,Til Schweiger,däitsche Schauspiller,Q5,Mënsch,PER
Q57393,Anna Seghers,däitsch Schrëftstellerin,Q5,Mënsch,PER
Q57395,Helmut Newton,australesche Fotograf,Q5,Mënsch,PER
Q57396,Ivan Rebroff,däitsche Sänger,Q5,Mënsch,PER
Q57398,Aníbal Cavaco Silva,portugisesche Politiker,Q5,Mënsch,PER
Q57407,Trương Tấn Sang,vietnameesesche Politiker,Q5,Mënsch,PER
Q57410,Schimon Peres,israeelesche Politiker a Friddensnobelpräisdréier,Q5,Mënsch,PER
Q57421,Tsachiagiin Elbegdordj,mongolesche Politiker,Q5,Mënsch,PER
Q57431,Tomislav Nikolić,serbesche Politiker,Q5,Mënsch,PER
Q57434,Václav Klaus,tschechesche Politiker an Ekonomist,Q5,Mënsch,PER
Q57445,Günter Schabowski,däitsche Politiker,Q5,Mënsch,PER
Q57452,François Bozizé,zentralafrikanesche Politiker,Q5,Mënsch,PER
Q57460,Ernest Bai Koroma,Politiker aus Sierra Leone,Q5,Mënsch,PER
Q57465,Kurt Schumacher,däitsche Politiker,Q5,Mënsch,PER
Q57466,Christoph Scheiner,"däitsche Philosoph, Theolog, Mathematiker an Astronom",Q5,Mënsch,PER
Q57467,János Áder,ungaresche Politiker,Q5,Mënsch,PER
Q57474,Norbert Lammert,däitsche Politiker,Q5,Mënsch,PER
Q57478,Nicolae Timofti,moldawesche Jurist a Politiker,Q5,Mënsch,PER
Q57480,Abed Rabbo Mansur Hadi,jemenitesche Generolmajouer a Landespresident,Q5,Mënsch,PER
Q57482,Mahamadou Issoufou,nigresche Politiker,Q5,Mënsch,PER
Q57484,Ruth Fuchs,däitsch Politikerin,Q5,Mënsch,PER
Q57487,Maria Barbara Bach,däitsch Sängerin,Q5,Mënsch,PER
Q57492,Arnold Schwassmann,däitschen Astronom,Q5,Mënsch,PER
Q57493,Iolu Abil,Politiker vu Vanatu,Q5,Mënsch,PER
Q57505,Franz Josef Jung,däitsche Politiker,Q5,Mënsch,PER
Q57511,Franz Joseph Gall,däitschen Dokter an Neuroanatom,Q5,Mënsch,PER
Q57512,Michel Martelly,"haitianesche Komponist, Sänger a Politiker",Q5,Mënsch,PER
Q57515,Mohammed Waheed Hassan,maledivesche Politiker,Q5,Mënsch,PER
Q57526,Bujar Nishani,albanesche Politiker,Q5,Mënsch,PER
Q57528,Elisabeth Christine vu Braunschweig-Wolfenbüttel,"däitsch Adeleg, Fra vum Keeser Charel VI.",Q5,Mënsch,PER
Q57530,Gurbanguly Berdimuhamedow,turkmeenesche Politiker,Q5,Mënsch,PER
Q57542,Filip Vujanović,montenegrinesche Politiker,Q5,Mënsch,PER
Q57557,Andrea Petkovic,däitsch Tennisspillerin,Q5,Mënsch,PER
Q57559,Anna-Lena Grönefeld,däitsch Tennisspillerin,Q5,Mënsch,PER
Q57576,Kurt Daluege,däitsche Politiker,Q5,Mënsch,PER
Q57578,Herbert Backe,däitsche Politiker,Q5,Mënsch,PER
Q57584,Curd Jürgens,däitsch-éisträichesche Schauspiller a Filmregisseur,Q5,Mënsch,PER
Q57590,Mykola Asarow,ukrainesche Politiker,Q5,Mënsch,PER
Q57596,Shawn Bradley,amerikanesche Politiker,Q5,Mënsch,PER
Q57600,Nguyễn Tấn Dũng,vietnameesesche Politiker,Q5,Mënsch,PER
Q57601,Roland Freisler,däitsche Politiker,Q5,Mënsch,PER
Q57604,Hildegard Knef,"däitsch Schauspillerin, Chansonsängerin an Autorin",Q5,Mënsch,PER
Q57606,Robert Fico,slowakesche Jurist a Politiker,Q5,Mënsch,PER
Q57611,Jadranka Kosor,kroatesch Politikerin a Journalistin,Q5,Mënsch,PER
Q57615,Pedro Passos Coelho,portugisesche Politiker,Q5,Mënsch,PER
Q57620,Lawrence Gonzi,malteesesche Politiker,Q5,Mënsch,PER
Q57630,Valdis Dombrovskis,lettesche Politiker,Q5,Mënsch,PER
Q57638,Jyrki Katainen,finnesche Politiker,Q5,Mënsch,PER
Q57640,Andrus Ansip,estesche Politiker,Q5,Mënsch,PER
Q57647,Yoshihiko Noda,japanesche Politiker,Q5,Mënsch,PER
Q57649,José Maria Neves,kapverdianesche Politiker,Q5,Mënsch,PER
Q57652,Helle Thorning-Schmidt,dänesch Politikerin,Q5,Mënsch,PER
Q57661,Jean-Claude Juncker,lëtzebuergesche Politiker,Q5,Mënsch,PER
Q57664,Emma vu Waldeck-Pyrmont,Kinnigin vun Holland a Groussherzogin vu Lëtzebuerg,Q5,Mënsch,PER
Q57670,Yingluck Shinawatra,thailännesch Managerin a Politikerin,Q5,Mënsch,PER
Q57681,José Antonio Primo de Rivera,Spuenesche Politiker,Q5,Mënsch,PER
Q57682,Matthias Platzeck,däitsche Politiker,Q5,Mënsch,PER
Q57687,Zoran Milanović,kroatesche Politiker,Q5,Mënsch,PER
Q57692,Victor Ponta,rumänesche Politiker,Q5,Mënsch,PER
Q57709,Freundel Stuart,Politiker vu Barbados,Q5,Mënsch,PER
Q57712,Kamla Persad-Bissessar,Premierministesch vun Trinidad an Tobago,Q5,Mënsch,PER
Q57713,Winifred Wagner,däitsch Komponistin,Q5,Mënsch,PER
Q57751,Jérôme Cahuzac,franséische Politiker,Q5,Mënsch,PER
Q57758,Faustin-Archange Touadéra,Politiker aus der Zentralafrikanescher Republik,Q5,Mënsch,PER
Q57762,Morgan Tsvangirai,simbabwesche Politiker,Q5,Mënsch,PER
Q57775,Bojko Borissow,bulgaresche Politiker,Q5,Mënsch,PER
Q57778,Klaus Tschütscher,liechtensteinesche Jurist a Politiker,Q5,Mënsch,PER
Q57783,John Key,neiséilännesche Politiker,Q5,Mënsch,PER
Q57792,Mark Rutte,hollännesche Politiker,Q5,Mënsch,PER
Q57794,Bidsina Iwanischwili,georgesche Geschäftsmann a Politiker,Q5,Mënsch,PER
Q57806,Antonis Samaras,griichesche Politiker,Q5,Mënsch,PER
Q57815,Enda Kenny,iresche Politiker,Q5,Mënsch,PER
Q57819,Jhala Nath Khanal,nepaleesesche Politiker,Q5,Mënsch,PER
Q57829,Johann Christoph Bach,däitsche Komponist (1642–1703),Q5,Mënsch,PER
Q57843,Ivica Dačić,serbesche Politiker,Q5,Mënsch,PER
Q57928,Annette Schavan,däitsch Politikerin,Q5,Mënsch,PER
Q57942,Tatjana Maria,däitsch Tennisspillerin,Q5,Mënsch,PER
Q57952,Manfred Rommel,däitsche Politiker,Q5,Mënsch,PER
Q57959,Jan Ullrich,däitsche Vëlossportler,Q5,Mënsch,PER
Q57960,Christian Heinrich Friedrich Peters,däitsch-US-amerikaneschen Astronom,Q5,Mënsch,PER
Q57963,Johannes Hevelius,polneschen Astronom,Q5,Mënsch,PER
Q58031,Werner Sombart,däitsche Soziolog an Ekonomist,Q5,Mënsch,PER
Q58052,Friedrich Eugen,Herzog vu Württemberg,Q5,Mënsch,PER
Q58059,Johann Karl Ehrenfried Kegel,däitschen Agronom an Auteur,Q5,Mënsch,PER
Q58062,Georg Forster,"däitsche Naturfuerscher, Ethnolog, Schrëftsteller, Journalist a Revolutionär",Q5,Mënsch,PER
Q58087,Iurie Leancă,moldaweschen Diplomat a Politiker,Q5,Mënsch,PER
Q58130,Michèle Alliot-Marie,franséische Politiker,Q5,Mënsch,PER
Q58132,Nicolás Maduro,venezuelanesche Politiker,Q5,Mënsch,PER
Q58156,Saud ibn Faisal,saudesche Politiker,Q5,Mënsch,PER
Q58200,Jean Asselborn,lëtzebuergesche Politiker,Q5,Mënsch,PER
Q58284,Guido Westerwelle,däitsche Politiker,Q5,Mënsch,PER
Q58328,Jean-Baptiste Biot,"franséische Physiker, Mathematiker, Astronom a Geodet",Q5,Mënsch,PER
Q58377,André Schürrle,däitsche foussballspiller,Q5,Mënsch,PER
Q58444,Liam Neeson,britteschen Theater- a Filmschauspiller,Q5,Mënsch,PER
Q58609,Franz Müntefering,däitsche Politiker,Q5,Mënsch,PER
Q58632,Hans Eysenck,brittesche Psycholog,Q5,Mënsch,PER
Q58645,Robert Ley,däitsche Politiker,Q5,Mënsch,PER
Q58654,Hans-Joachim Stuck,däitschen Autosportler,Q5,Mënsch,PER
Q58659,Robert Förster,däitsche Vëlossportler,Q5,Mënsch,PER
Q58662,Peter Apian,däitsche Renaissancegeléierten,Q5,Mënsch,PER
Q58667,Otto Braun,däitsche Politiker,Q5,Mënsch,PER
Q58685,Friedrich Wilhelm August Argelander,däitschen Astronom,Q5,Mënsch,PER
Q58760,Roger Cicero,däitsche Sänger,Q5,Mënsch,PER
Q58785,Kollegah,däitsche Rapper,Q5,Mënsch,PER
Q58801,Conrad Veidt,däitsche Schauspiller (1893-1943),Q5,Mënsch,PER
Q58812,Hermann Karl Vogel,däitschen Astrophysiker,Q5,Mënsch,PER
Q58833,Peter von Cornelius,däitsche Moler,Q5,Mënsch,PER
Q58847,Otto Wilhelm von Struve,däitschen Astronom,Q5,Mënsch,PER
Q58855,Jens Voigt,däitsche Vëlossportler,Q5,Mënsch,PER
Q58857,Carl Friedrich Zelter,däitsche Komponist,Q5,Mënsch,PER
Q58912,Courteney Cox,amerikanesch Schauspillerin,Q5,Mënsch,PER
Q58963,Charles Thomas Kowal,US-amerikaneschen Astronom,Q5,Mënsch,PER
Q58978,Max Born,däitsche Physiker,Q5,Mënsch,PER
Q59129,Michael Cimino,US-amerikanesche Filmregisseur an Dréibuchauteur,Q5,Mënsch,PER
Q59204,Alberto Lattuada,"italieenesche Filmregisseur, Schauspiller, Dréibuchauteur a Filmproduzent",Q5,Mënsch,PER
Q59210,Mario Soldati,"italieeneschen Auteur, Filmregisseur an Dréibuchauteur",Q5,Mënsch,PER
Q59215,Robert Redford,"amerikanesche Schauspiller, Filmregisseur a Filmproduzent",Q5,Mënsch,PER
Q59259,Michael Bay,US-amerikanesche Filmregisseur a -produzent,Q5,Mënsch,PER
Q59314,Gloria Grahame,amerikanesch Schauspillerin,Q5,Mënsch,PER
Q59315,Patrick Leahy,amerikanesche Politiker,Q5,Mënsch,PER
Q59335,Guy Molinari,amerikanesche Politiker,Q5,Mënsch,PER
Q59445,John G. Utterback,amerikanesche Politiker,Q5,Mënsch,PER
Q59972,Ladislao Vajda,"ungaresche Filmregisseur, Dréibuchauteur a Filmediteur",Q5,Mënsch,PER
Q60025,Hannah Arendt,"däitsch-US-amerikanesch, Philosophin a politesch Theoreetikerin",Q5,Mënsch,PER
Q60030,Herbert Marcuse,"däitsch-US-amerikanesche Philosoph, Politolog a Soziolog",Q5,Mënsch,PER
Q60052,Gustav Robert Kirchhoff,däitsche Physiker,Q5,Mënsch,PER
Q60093,Konrad Zuse,däitschen Ingenieur a Computer-Pionéier,Q5,Mënsch,PER
Q60113,Bernhard von Bülow,däitsche Politiker,Q5,Mënsch,PER
Q60116,Conrad Gesner,"Schwäizer Polyhistor, Dokter an Naturfuerscher",Q5,Mënsch,PER
Q60133,Wilhelm Beer,däitschen Astronom,Q5,Mënsch,PER
Q60153,Otto Graf Lambsdorff,däitsche Politiker,Q5,Mënsch,PER
Q60170,Ricky Widianto,Badmintonspiller,Q5,Mënsch,PER
Q60173,Sam Magee,Badmintonspiller,Q5,Mënsch,PER
Q60204,David Fabricius,"däitsche Theolog,  Amateurastronom a Kartograph",Q5,Mënsch,PER
Q60206,Ariel Sharon,israeelesche Generol a Politiker,Q5,Mënsch,PER
Q60241,Selena Piek,Badmintonspillerin,Q5,Mënsch,PER
Q60243,Marcus Ellis,Badmintonspiller,Q5,Mënsch,PER
Q60274,Irfan Fadhilah,Badmintonspiller,Q5,Mënsch,PER
Q60276,Weni Anggraini,Badmintonspillerin,Q5,Mënsch,PER
Q60304,Emma de Caunes,franséisch Schauspillerin,Q5,Mënsch,PER
Q60307,Richi Puspita Dili,Badmintonspillerin,Q5,Mënsch,PER
Q60311,Iris Tabeling,Badmintonspillerin,Q5,Mënsch,PER
Q60315,Sebastian Rudy,däitsche foussballspiller,Q5,Mënsch,PER
Q60340,Sven Ulreich,däitsche foussballspiller,Q5,Mënsch,PER
Q60452,Wolfgang Wagner,däitsche Regisseur,Q5,Mënsch,PER
Q60465,Wieland Wagner,däitschen Opereregisseur,Q5,Mënsch,PER
Q60467,Itokawa Hideo,japanesch Rakéitentechniker,Q5,Mënsch,PER
Q60528,Helene Weigel,éisträichesch-däitsch Schauspillerin,Q5,Mënsch,PER
Q60539,Horst Buchholz,däitsche Schauspiller,Q5,Mënsch,PER
Q60547,Warren Rudman,amerikanesche Politiker,Q5,Mënsch,PER
Q60592,Otto Finsch,däitschen Explorateur,Q5,Mënsch,PER
Q60650,Ernst von Weizsäcker,däitsche Politiker,Q5,Mënsch,PER
Q60684,Novalis,ďäitsche Schrëftsteller a Philosoph,Q5,Mënsch,PER
Q60772,Ursula von der Leyen,däitsch Politikerin,Q5,Mënsch,PER
Q60777,Manfred Wörner,däitsche Politiker,Q5,Mënsch,PER
Q60788,Otto Schily,däitsche Politiker,Q5,Mënsch,PER
Q60801,Louis Jouvet,franséische Schauspiller a Regisseur,Q5,Mënsch,PER
Q60802,Elizabeth Reaser,amerikanesch Schauspillerin,Q5,Mënsch,PER
Q60809,Ansel Adams,amerikanesche Fotograf,Q5,Mënsch,PER
Q60848,Kristina Schröder,däitsch Politikerin,Q5,Mënsch,PER
Q60851,Alfred Andersch,däitsche Schrëftsteller,Q5,Mënsch,PER
Q60854,Johann Valentin Andreae,"däitsche Schrëftsteller, Mathematiker, Theolog a Sozialreformator",Q5,Mënsch,PER
Q60857,Stefan Schumacher,däitsche Vëlossportler,Q5,Mënsch,PER
Q60858,Douglas Sirk,internationalen Dréibuchauteur a Filmregisseur,Q5,Mënsch,PER
Q60859,Fritz Straßmann,däitsche Cheemiker,Q5,Mënsch,PER
Q60861,Friedrich August Theodor Winnecke,däitschen Astronom,Q5,Mënsch,PER
Q60862,Patrik Sinkewitz,däitsche Vëlossportler,Q5,Mënsch,PER
Q60863,Nadja Uhl,däitsch Schauspillerin,Q5,Mënsch,PER
Q60872,Brigitte Zypries,däitsch Politikerin,Q5,Mënsch,PER
Q60876,Heinz Rühmann,däitsche Schauspiller,Q5,Mënsch,PER
Q60891,Martin Schwarzschild,US-amerikaneschen Astrophysiker,Q5,Mënsch,PER
Q60902,Gustav Spörer,däitschen Astronom,Q5,Mënsch,PER
Q60908,Moritz Hauptmann,däitsche Komponist,Q5,Mënsch,PER
Q60917,Barbara Sukowa,däitsch Schauspillerin,Q5,Mënsch,PER
Q60953,Lilli Palmer,däitsch Schauspillerin,Q5,Mënsch,PER
Q60954,Heinrich von Brentano,däitsche Politiker,Q5,Mënsch,PER
Q60955,Botho Strauß,däitsche Schrëftsteller,Q5,Mënsch,PER
Q60965,Johann Friedrich Agricola,däitsche Komponist,Q5,Mënsch,PER
Q60975,Jürgen Rüttgers,däitsche Politiker,Q5,Mënsch,PER
Q60998,Shantel,däitschen DJ a Museksproduzent,Q5,Mënsch,PER
Q61013,Egon Klepsch,däitsche Politiker,Q5,Mënsch,PER
Q61049,Tony Martin,däitsche Vëlossportler,Q5,Mënsch,PER
Q61053,Olaf Scholz,"däitsche Politiker (SPD), néngte Kanzler vun der Bundesrepublik Däitschland (2021–2025), Member vum Bundestag",Q5,Mënsch,PER
Q61056,Al-Ma’mūn,Kalif,Q5,Mënsch,PER
Q61064,Wassily Kandinsky,"russesche Moler, Graphiker a Konschttheoretiker",Q5,Mënsch,PER
Q61071,Walter Gropius,däitschen Architek,Q5,Mënsch,PER
Q61099,Karoline Herfurth,däitsch Schauspillerin,Q5,Mënsch,PER
Q61130,Luigi Colani,däitschen Designer,Q5,Mënsch,PER
Q61161,Judith Arndt,däitsch Vëlosportlerin,Q5,Mënsch,PER
Q61163,Josef Pieper,däitsche chrëschtleche Philosoph,Q5,Mënsch,PER
Q61192,Paul Götz,däitschen Astronom,Q5,Mënsch,PER
Q61205,Wolfgang Sawallisch,däitschen Dirigent a Pianist,Q5,Mënsch,PER
Q61227,Petra Kelly,däitsch Politikerin,Q5,Mënsch,PER
Q61238,Nina Hoss,däitsch Schauspillerin,Q5,Mënsch,PER
Q61240,Hermann Graf,däitschen Offizéier a Juegdpilot,Q5,Mënsch,PER
Q61250,Martin Bangemann,däitsche Politiker,Q5,Mënsch,PER
Q61260,Gustaf Gründgens,däitschen Intendant a Schauspiller,Q5,Mënsch,PER
Q61267,Johann Heinrich Mädler,däitschen Astronom,Q5,Mënsch,PER
Q61278,Ronny Ackermann,däitsche Schileefer,Q5,Mënsch,PER
Q61307,Ulla Schmidt,däitsch Politikerin,Q5,Mënsch,PER
Q61321,Rudolf Scharping,däitsche Politiker,Q5,Mënsch,PER
Q61371,Julian Schieber,däitsche foussballspiller,Q5,Mënsch,PER
Q61386,Wolfgang Tiefensee,däitsche Politiker,Q5,Mënsch,PER
Q61393,Johanna Wokalek,däitsch Schauspillerin,Q5,Mënsch,PER
Q61412,Eleanor Marx,däitsch-englesch Sozialistin a jéngst Duechter vu Karl Marx,Q5,Mënsch,PER
Q61510,Gottfried John,däitsche Schauspiller,Q5,Mënsch,PER
